269986413167136769	#guatemala #paradise #loveit http://t.co/vMAgoAcT	Not labeled	Not related	0	ca	GAU	0	0	0	49	7	3
270569975092236289	#sismo #temblor Arica, fuerte sismo pronosticado por red quake alert	Caution and advice	Related and informative	1	es	GAU	6	1	0	68	10	2
266220305670868992	#sismo en paseo de la reforma se sintio fuerte! Bolsa Mex y torre 265, evacuando	Not labeled	Not related	0	es	GAU	7	1	1	80	15	1
269245082505461760	RT @24HorasTVN: #Sismo 5.2 #Richter afecta a las regiones de #Tarapacá y #Antofagasta. Detalles: http://t.co/6iLo1uGQ	Not labeled	Not related	0	es	GAU	11	1	0	118	19	4
266290270839119872	RT @ElNuevoDia: #Terremoto de 7.2 en #Guatemala deja el saldo de al menos 15 muertos y más de medio centenar de viviendas destruidas - h ...	Affected individuals	Related and informative	1	es	GAU	10	1	0	141	26	2
266226261569961984	Este temblor tuvo epicentro en México, pero se Siento en Guatemala. Honduras, Salvador y Costa Rica!	Other Useful Information	Related - but not informative	1	es	GAU	9	1	1	101	17	0
266859093971587073	#Guatemala 2-3 #IslasSalomon	Not labeled	Not related	0	id	GAU	0	0	0	28	4	2
266288664429068288	Biggest earthquake in Guatemala since '76..Hoping that mis guatemaltecos are #stayingstrong http://t.co/hotaXnJ6	Other Useful Information	Related and informative	1	en	GAU	6	2	1	112	16	1
266664406962810880	@Calle7_TVN jamas habia visto un #calle7 donde los nuevos fueran tan buenoss!!! Se ve q sera una buena temporada CARAJO!!! #guatemala	Not labeled	Not related	0	es	GAU	6	4	2	133	21	2
266235589718843393	RT @ChaconDrums: Impactantes imágenes de lo que ocasiono el devastador #Temblor #TemblorGT http://t.co/vdxqU9cb	Sympathy and support	Related and informative	1	es	GAU	7	1	1	112	17	2
268404363662327809	RT @SismologicoMX: #SISMO Magnitud 4.1 Loc. 145 km al SUROESTE de CD HIDALGO, CHIS 13/11/12 09:02:54 #México	Not labeled	Not related	0	pt	GAU	15	0	0	109	23	2
265920492626653184	Latino América en marcas, #Diseño de la marca país #Guatemala http://t.co/JmigZy2T #martesdemarcas	Not labeled	Not related	0	es	GAU	11	0	0	101	18	3
266357165814587392	heart goes out to those who have been killed or hurt in guatemala.. R.I.P. #earthquake #2012	Sympathy and support	Related - but not informative	1	en	GAU	5	5	0	92	18	2
271339772448997376	#SISMO con epicentro en Navidad es el octavo en menos de 24 horas http://t.co/sTuF8ys5	Not labeled	Not related	0	es	GAU	5	1	0	86	17	1
268377343951790080	@AccionMob #AccionMOB vengan a #Guatemala a disfrutar un plato delicioso de #Revolcado, @DANILOMONTERO_ @lillygoodman http://t.co/sWQpPbfa	Not labeled	Not related	0	es	GAU	7	4	0	138	18	3
267471202304524288	Actualiz. #sismo Myanmar M6.6--&gt;M6.8 (USGS) 11-nov-2012 01:12 UTC + 2 poteriores M5.0 Mapa: http://t.co/YUP5toa1  #birmania VIA @InfoSismos	Not labeled	Not related	0	es	GAU	14	1	0	142	27	2
266959472038117378	@futbolgrande780: Ever Almeida Vamos con todo el potencial #Guatemala Jajaja... Es muy probable que la selección vuelva con una derrota!	Not labeled	Not related	0	es	GAU	10	0	0	137	21	1
267494354845839360	RT @ActualidadRT: El terremoto en Birmania hasta se pudo sentir en Bangkok, Tailandia #sismo http://t.co/9CRC7sbA	Not labeled	Not related	0	es	GAU	7	1	1	113	18	1
271300614435270656	#Temblor♨ M 5.8, 225km SSW of Panenggoede, Indonesia http://t.co/7gCCDnNE #Earthquake #Sismo	Not labeled	Not related	0	jw	GAU	0	0	0	94	15	3
270345483342446592	@FotosDeGuate DSC00562: Hub66 posted a photo:    Antigua Guatemala http://t.co/8kalUi0J #Guatemala	Not labeled	Not related	0	en	GAU	7	1	0	98	13	1
267331741692358657	Photo: I *dientes* you #friends #dentistry #teeth #Reu #Guatemala #goodtimes :) http://t.co/5cL8sM2l	Not labeled	Not related	0	en	GAU	12	0	2	100	14	6
266310957138055168	RT @madelcarmen30: Informa el presidente Otto Pérez que se eleva a 39 la cifra de muertos por terremoto en #Guatemala http://t.co/bFkpb0 ...	Affected individuals	Related and informative	1	es	GAU	11	2	2	141	25	1
266246180323880960	RT @Ligas_Europeas: Hubo terremoto en Guatemala de 7.5. #FuerzaGuatemala	Other Useful Information	Related and informative	1	es	GAU	4	0	0	72	10	1
267846160516014080	RT @wikisismos: AHORA - #Sismo de M 4.7, 25km SW of Ocos, Guatemala http://t.co/hShmkqqh #jishin #quake	Other Useful Information	Related and informative	1	es	GAU	12	3	0	103	19	3
267370635490127873	RT @glinnis_reyes @realmadrid. Ese es el #RealMadrid que queremos ver. Saludos desde #Guatemala. Son el mejor del... http://t.co/c9KOR96O	Not labeled	Not related	0	es	GAU	5	2	1	137	21	2
266778294890946560	RT @Kevin_Franco_: El Barca manda apoyo a Guatemala por el sismo, el glorioso Real Madrid felicita a Guatemala por su independencia #Dif ...	Not labeled	Not related	0	es	GAU	13	2	0	140	22	1
265800397120212992	RT @Telediariogt: DEPORTES: arrancó segundo tiempo de juego en Mundial Futsal #Tailandia2012: #Rusia 6-0 #Guatemala. @MLorenzo_td	Not labeled	Not related	0	es	GAU	12	2	0	130	17	3
266005733445869569	RT @NANOMCDGREAT: Estamos #2 en lo más solicitado en #Guatemala con “EnMiSeFijo” de @NANOMCDGREAT por #RadioManati1015Fm pídelo vía msj  ...	Not labeled	Not related	0	es	GAU	9	3	0	147	22	3
267769752854863874	#USA 6.2 magnitude earthquake off Guatemala coast - WTVR: WTVR6.2 magnitude earthquake off Guatemala coastWTVR(C... http://t.co/rDsVqgZx	Other Useful Information	Related and informative	1	en	GAU	11	0	0	136	21	1
266310416110600193	RT @EmisorasUnidas: El rostro de los niños de San Cristóbal Cucho, #SanMarcos, donde fallecieron 10 miembros de una familia. Vía: @vpaz_ ...	Affected individuals	Related and informative	1	es	GAU	10	1	1	143	24	1
266571415040438276	Oficialmente 52 personas fallecidas y 22 desaparecidas #Conred #TemblorGT http://t.co/sfeeH6LK	Affected individuals	Related and informative	1	es	GAU	6	1	0	94	13	2
266320406938533888	RT @INFORMADORCHILE: Terremoto 7,4 Ricther Guatemala deja 15 fallecidos,casas en el suelo, 100 desaperecidos, 100MIL personas sin luz FO ...	Affected individuals	Related and informative	1	es	GAU	9	1	0	140	21	0
266477949161709568	Tembló en #Valencia y #Falcon ... #Guatemala #Mexico ....	Sympathy and support	Related and informative	1	es	GAU	9	0	0	58	7	4
266459641058295808	Terremoto en Guatemala deja cerca de 50 muertos http://t.co/v8IyR0Rv	Affected individuals	Related and informative	1	es	GAU	4	1	0	68	12	0
266313763131641856	RT @EmisorasUnidas: (((Video))) Sismo de 7.2 grados Richter sacude Guatemala dejando, según reporte preliminar, unos 10 fallecidos.http: ...	Other Useful Information	Related and informative	1	es	GAU	8	2	1	141	20	0
269239818653954049	RT @Peru21pe: #Sismo de 4.5 grados se sintió en Lima http://t.co/0dEO5g1y	Not labeled	Not related	0	es	GAU	6	2	1	74	15	1
266266061312245762	Nicaragua: lanzan alerta de tsunami tras terremoto de 7,4 grados en Guatemala: La tensión impera en Cen... http://t.co/Yjknvc9r ^ #Perú	Caution and advice	Related and informative	1	es	GAU	10	2	0	137	24	1
266268846355267584	RT @NoSePaseDice: RT Si Ofreces a Peña Nieto para calmar la ira de Los Mayas #Temblor #Sismo	Not labeled	Not related	0	es	GAU	11	1	0	93	18	2
271500795969683457	ALERTA #Sismo con Magnitud 4.8, 84km WSW en Challapata #Bolivia	Not labeled	Not related	0	it	GAU	7	2	0	63	11	2
266712112972328960	RT @GuateFollowBack: #Guatemala Esta Herida, Pero No de Muerte...!	Not labeled	Not related	0	es	GAU	5	0	0	66	9	1
269887234675732480	#Sismo 67 km al O de Arica:  Preliminar: Si Magnitud: 3 Profundidad: 46 Km Hora cerca del Epicentro: 2012... http://t.co/15Y67evR #Chile	Not labeled	Not related	0	es	GAU	14	0	0	136	24	2
266632702235660288	Centro America lo logro! Todos lo hicimos posible desde #guatemala #ElSalvador #Honduras #nicaragua #costarica #Panama #ASOT600CA	Not labeled	Not related	0	es	GAU	13	2	3	129	16	7
271697311724339200	RT @CNNEE: #Guatemala condena a 448 años de prisión a un zeta #mexicano http://t.co/KvVR8fUP #ElAmarillo	Not labeled	Not related	0	es	GAU	10	1	0	106	20	3
267854955946311680	RT @CCURTGO: 6.5 earthquake strikes off Guatemala's coast http://t.co/9nPRVwFg	Other Useful Information	Related and informative	1	en	GAU	6	1	0	78	14	0
266224831320715266	RT @Hungareo: OJO &gt;&gt;&gt; #Sismo Si quieres reportar alguna anomalía o daño, comunícate al CAS, al 52089898, 066 o por Twitter, a @ ...	Not labeled	Not related	0	es	GAU	10	4	0	143	27	1
269430583992672256	RT Stunning book on #Guatemala now on #Kindle http://t.co/S0Sfsniu	Not labeled	Not related	0	en	GAU	5	0	0	66	12	2
266931575730614272	RT @Telediariogt: #MP ordena suspensión de entierro de 10 personas en San Cristóbal Cucho #SanMarcos. familiares dicen no acatarán orden ...	Not labeled	Not related	0	es	GAU	12	4	0	143	23	2
267065017533341696	RT @Nengo_Flow: Pronto espero visitar #Honduras #Guatemala #Panama #Paraguay es un sueño para mi estar con ustedes, sigamos la lucha #Re ...	Not labeled	Not related	0	es	GAU	13	4	1	141	22	5
266048855085305857	RT @CNNEE: El presidente de #Guatemala @OttoPerezMolina es, hasta ahora, el único mandatario latinoamericano que felicitó a #Obama en Tw ...	Not labeled	Not related	0	es	GAU	9	1	1	142	20	2
266262219363336192	@CNNEE: El sismo de 7,4 en #Guatemala habría causado víctimas fatales según reportan medios locales citando fuentes oficiales	Affected individuals	Related and informative	1	es	GAU	6	3	0	128	22	1
266617149731270656	RT @BreakingNews: Death toll in Guatemala earthquake rises to 52; many of 22 still missing presumed dead, president says - @AP http://t. ...	Affected individuals	Related and informative	1	en	GAU	9	4	0	140	22	0
266375369072967680	@diario24horas: Guatemala. 48 los muertos por sismo http://t.co/5ek4SLLw	Affected individuals	Related and informative	1	es	GAU	4	1	0	72	11	0
268064461422747649	One way to wear a tie if you're a girl #Fashion #Trends #SaulEMendez #Guatemala #Style Style by Red: THE TIE LOOK http://t.co/u0wG9hbL	Not labeled	Not related	0	en	GAU	16	3	1	134	26	5
270219880719065088	*La niña es de #Guatemala. ? NOO le quiere hacer competencia a Melly y Andersito creo que eran JAJAJAJAJAJA ella quiere followers y ser TT*	Not labeled	Not related	0	es	GAU	8	5	2	140	25	1
266227905753927680	RT @CasacasChapinas: 1. Naces 2.Creces 3.Tiembla 4.Lo tuiteas 5.Sales corriendo 6.Mueres. #TemblorGT	Not applicable	Related - but not informative	1	es	GAU	6	1	0	100	17	1
266236344672583681	Report: Strong quake off Guatemala is felt in Mexico City - http://t.co/fpjpvqES http://t.co/Y23hxGaF	Other Useful Information	Related and informative	1	en	GAU	7	2	0	101	18	0
266233287037566976	@pentarojo: Fotografia de daños del sismo en Guatemala  en la cuidad de San Marcos foto cortesia de  Nixon Vazques http://t.co/MozlhUHB	Other Useful Information	Related and informative	1	es	GAU	11	1	0	136	24	0
269158612742586369	TodoTiempo: #Temblorâ¨ M 2.5, 11km ENE of Lima, Montana http://t.co/TYS05ORh #Earthquake #Sismo https://twitter... http://t.co/IIYI295V	Not labeled	Not related	0	pt	GAU	15	0	0	139	22	3
266253604229369856	RT @ItsDileyJonas: RT si eres de Guatemala, El Salvador o Mexico y sentiste el temblor.	Sympathy and support	Related - but not informative	1	es	GAU	6	1	0	87	15	0
266541316723314689	RT @opusdei_es: Telegrama de #BenedictoXVI http://t.co/2Ho0Zoga por las víctimas del terremoto en #Guatemala	Sympathy and support	Related and informative	1	es	GAU	8	0	0	109	17	2
